Start a new record at 2019-01-23 17:30:09
-------------Rand S_w-------------2019-01-23 17:30:10
1.064	1.976	2	35.0739	0.193633	0.49083	0.0432589	0.177949
1.064	1.976	2	31.5635	0.264179	0.803438	0.375378	0.180055
1.064	1.976	2	32.6581	0.260133	0.962848	0.433428	0.179383
1.064	1.976	2	30.7691	0.212114	0.925232	0.164785	0.180048
1.064	1.976	2	35.74	0.212628	0.567421	0.111016	0.177835
1.064	1.976	2	32.9012	0.195753	0.892652	0.0841542	0.178888
1.064	1.976	2	31.789	0.255913	0.919866	0.389293	0.179815
1.064	1.976	2	29.5213	0.245412	0.907484	0.323803	0.180874
1.064	1.976	2	30.5086	0.246769	0.884724	0.325395	0.180414
Record end at 2019-01-23 19:22:18
Start a new record at 2019-01-26 17:54:47
-------------Rand K_m-------------2019-01-26 17:54:47
Start a new record at 2019-01-26 17:55:28
-------------Rand K_m-------------2019-01-26 17:55:28
1.064	1.976	2	32.5	0.24211	0.840409	0.293483	0.179445
Start a new record at 2019-01-26 17:58:49
-------------Rand K_m-------------2019-01-26 17:58:49
1.064	1.976	2	32.5	0.217135	1.23527	0.261867	0.179155
Start a new record at 2019-01-26 17:59:49
-------------Rand K_m-------------2019-01-26 17:59:49
1.064	1.976	2	32.5	0.199131	0.616427	0.0685438	0.179204
1.064	1.976	2	32.5	-0.869843	1.26144	1.79006	0.19618	0.482386	0.318487	-0.35958
1.064	1.976	2	32.5	0.267165	1.10489	-0.695245	0.151218	0.298964	0.852474	0.72059
1.064	1.976	2	32.5	-0.5984	1.60818	0.440399	7.84445e-05	0.670707	1.02136	-0.469758
1.064	1.976	2	32.5	-0.486898	0.11146	0.193664	0.203557	0.588813	0.799168	-0.17786
1.064	1.976	2	32.5	0.4138	0.0670399	0.159135	-0.255549	-0.0250935	-1.6386	0.122654
1.064	1.976	2	32.5	-0.186174	0.568308	-0.076229	3.98284e-39	-0.318489	0.508761	-0.215014
1.064	1.976	2	32.5	-0.126409	0.275429	0.172143	0.700452	0.220939	-1.41282	-0.0777903
1.064	1.976	2	32.5	1.41277	0.649463	1.03705	-0.35196	0.634914	0.276028	0.544047
1.064	1.976	2	32.5	-0.375701	0.115212	0.352832	0.516734	0.32107	5.67082e-46	-0.0924815
1.064	1.976	2	32.5	352.564	189.014	69.3861	1298.27	452.492	1210.96	257.893
26.8682	16.2233	111.226	49.5094	76.6356	6.28106	3.42012
966.242	403.031	392.718	144.685	818.81	16.3138	489.382
955.512	383.927	1111.75	387.679	559.43	353.243	245.271
717.521	52.8442	964.76	382.57	918.469	156.135	37.2608
450.145	202.573	928.208	425.856	1021.57	228.114	80.6409
998.166	298.186	1326.26	152.407	699.619	437.875	183.225
108.895	130.21	1028.21	394.074	724.69	252.839	12.2401
727.166	99.8253	869.643	18.631	935.591	457.471	74.8757
519.362	394.604	39.8763	133.175	222.425	471.553	471.695
107.13	156.451	17.4695	394.746	553.067	170.907	96.3694
